t_s,scenario,offset_ns,measured_offset_ns,path_delay_ns,offset_valid,path_delay_valid,telemetry_valid,stale_s,pdv_ns,freq_error_ppb,oscillator_holdover_nominal_ppb,oscillator_holdover_tolerance_ppb,oscillator_disciplined_tolerance_ppb,gnss_reference_ns,ptp_reference_ns,peer_reference_ns,source_agreement_tolerance_ns,synce_ql,ptp_seq_id,ptp_msg_type,msg_rate_hz,grandmaster_identity,grandmaster_priority1,grandmaster_clock_class,grandmaster_clock_accuracy,offset_scaled_log_variance,grandmaster_priority2,steps_removed,time_source,gnss_sync_status,satellites_tracked,gnss_available,holdover,attack_flag,fault_flag,run_id,label
0.12472849,netem_pdv,-13366.0,-13366.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,0,Sync,3.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.125415699,netem_pdv,-13366.0,-13366.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,0,Follow_Up,3.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.249765943,netem_pdv,-13564.0,-13564.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,1,Sync,5.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.250618296,netem_pdv,-13564.0,-13564.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,1,Follow_Up,5.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.375259324,netem_pdv,-14257.0,-14257.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,2,Sync,7.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.376490379,netem_pdv,-14257.0,-14257.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,2,Follow_Up,7.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.499314724,netem_pdv,-3960.0,-3960.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,3,Sync,9.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.500089851,netem_pdv,-3960.0,-3960.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,3,Follow_Up,9.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.624527816,netem_pdv,-3960.0,-3960.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,4,Sync,11.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.625295913,netem_pdv,-3960.0,-3960.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,4,Follow_Up,11.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.749440321,netem_pdv,-5149.0,-5149.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,5,Sync,13.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.749786648,netem_pdv,-5149.0,-5149.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,5,Follow_Up,13.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.875629822,netem_pdv,-5841.0,-5841.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,6,Sync,15.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.87597803,netem_pdv,-5841.0,-5841.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,6,Follow_Up,15.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
0.999971848,netem_pdv,-4356.0,-4356.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,7,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.000376688,netem_pdv,-4356.0,-4356.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,7,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.124825511,netem_pdv,-3861.0,-3861.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,8,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.125428853,netem_pdv,-3861.0,-3861.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,8,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.249852271,netem_pdv,-5940.0,-5940.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,9,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.25037423,netem_pdv,-5940.0,-5940.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,9,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.374939919,netem_pdv,-3565.0,-3565.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,10,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.375674544,netem_pdv,-3565.0,-3565.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,10,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.50062101,netem_pdv,-7129.0,-7129.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,11,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.50133118,netem_pdv,-7129.0,-7129.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,11,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.62540372,netem_pdv,-5248.0,-5248.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,12,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.625458273,netem_pdv,-5248.0,-5248.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,12,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.750859374,netem_pdv,-5050.0,-5050.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,13,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.751104711,netem_pdv,-5050.0,-5050.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,13,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.875559217,netem_pdv,-4455.0,-4455.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,14,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.875731388,netem_pdv,-4455.0,-4455.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,14,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
1.999957487,netem_pdv,-4455.0,-4455.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,1,Announce,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.000816166,netem_pdv,-2475.0,-2475.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,15,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.001301691,netem_pdv,-2475.0,-2475.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,15,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.126238037,netem_pdv,-5841.0,-5841.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,16,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.12652624,netem_pdv,-5841.0,-5841.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,16,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.251418843,netem_pdv,-5148.0,-5148.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,17,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.251879017,netem_pdv,-5148.0,-5148.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,17,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.376217876,netem_pdv,-5088.0,-5088.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,18,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.377205565,netem_pdv,-5088.0,-5088.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,18,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.500823019,netem_pdv,-4689.0,-4689.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,19,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.501524178,netem_pdv,-4689.0,-4689.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,19,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.625762579,netem_pdv,-4889.0,-4889.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,20,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.626284358,netem_pdv,-4889.0,-4889.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,20,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.751217933,netem_pdv,-4689.0,-4689.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,21,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.751581382,netem_pdv,-4689.0,-4689.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,21,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.87624858,netem_pdv,-4689.0,-4689.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,22,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
2.876590679,netem_pdv,-4689.0,-4689.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,22,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.001561167,netem_pdv,-12671.0,-12671.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,23,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.002366982,netem_pdv,-12671.0,-12671.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,23,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.126477484,netem_pdv,-9378.0,-9378.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,24,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.126610771,netem_pdv,-9378.0,-9378.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,24,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.252549485,netem_pdv,-11274.0,-11274.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,25,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.253987406,netem_pdv,-11274.0,-11274.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,25,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.37832658,netem_pdv,-10974.0,-10974.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,26,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.379613954,netem_pdv,-10974.0,-10974.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,26,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.503386659,netem_pdv,-3991.0,-3991.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,27,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.503785522,netem_pdv,-3991.0,-3991.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,27,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.627382141,netem_pdv,-4390.0,-4390.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,28,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.627525205,netem_pdv,-4390.0,-4390.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,28,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.752777134,netem_pdv,-10874.0,-10874.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,29,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.753878944,netem_pdv,-10874.0,-10874.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,29,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.878804939,netem_pdv,-12071.0,-12071.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,30,Sync,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
3.87942548,netem_pdv,-12071.0,-12071.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,30,Follow_Up,16.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
4.000316359,netem_pdv,-12071.0,-12071.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,2,Announce,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
4.004114831,netem_pdv,-14167.0,-14167.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,31,Sync,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
4.00444316,netem_pdv,-14167.0,-14167.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,31,Follow_Up,17.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
4.012262482,netem_pdv,-14167.0,-14167.0,0.0,True,True,True,0.0,2656.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,0,Delay_Req,18.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,True,False,False,0,H0
4.013968174,netem_pdv,-7083.5,-7083.5,-7083.5,True,True,True,0.0,-4427.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,0,Delay_Resp,19.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.128888764,netem_pdv,3292.5,3292.5,-7083.5,True,True,True,0.0,-4427.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,32,Sync,19.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.129026339,netem_pdv,3292.5,3292.5,-7083.5,True,True,True,0.0,-4427.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,32,Follow_Up,19.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.137008701,netem_pdv,3292.5,3292.5,-7083.5,True,True,True,0.0,-4427.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,1,Delay_Req,20.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.137799834,netem_pdv,-1895.5,-1895.5,-1895.5,True,True,True,0.0,761.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,1,Delay_Resp,21.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.225391421,netem_pdv,-1895.5,-1895.5,-1895.5,True,True,True,0.0,761.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,2,Delay_Req,22.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.22584515,netem_pdv,-1895.5,-1895.5,-1895.5,True,True,True,0.0,761.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,2,Delay_Resp,23.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.253959202,netem_pdv,-30328.5,-30328.5,-1895.5,True,True,True,0.0,761.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,33,Sync,23.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.254055874,netem_pdv,-30328.5,-30328.5,-1895.5,True,True,True,0.0,761.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,33,Follow_Up,23.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.270015709,netem_pdv,-30328.5,-30328.5,-1895.5,True,True,True,0.0,761.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,3,Delay_Req,24.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.270691714,netem_pdv,-16112.0,-16112.0,-16112.0,True,True,True,0.0,-13455.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,3,Delay_Resp,25.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.379598896,netem_pdv,8929.0,8929.0,-16112.0,True,True,True,0.0,-13455.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,34,Sync,25.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.380357905,netem_pdv,8929.0,8929.0,-16112.0,True,True,True,0.0,-13455.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,34,Follow_Up,25.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.472885443,netem_pdv,8929.0,8929.0,-16112.0,True,True,True,0.0,-13455.5,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,4,Delay_Req,26.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.473625596,netem_pdv,-3591.5,-3591.5,-3591.5,True,True,True,0.0,-935.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,4,Delay_Resp,27.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.495034571,netem_pdv,-3591.5,-3591.5,-3591.5,True,True,True,0.0,-935.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,5,Delay_Req,28.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.496667119,netem_pdv,-3591.5,-3591.5,-3591.5,True,True,True,0.0,-935.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,5,Delay_Resp,29.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.504121127,netem_pdv,-13069.5,-13069.5,-3591.5,True,True,True,0.0,-935.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,35,Sync,29.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.504175,netem_pdv,-13069.5,-13069.5,-3591.5,True,True,True,0.0,-935.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,35,Follow_Up,29.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.589713731,netem_pdv,-13069.5,-13069.5,-3591.5,True,True,True,0.0,-935.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,6,Delay_Req,30.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.590902227,netem_pdv,-8330.5,-8330.5,-8330.5,True,True,True,0.0,-5674.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,6,Delay_Resp,31.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.609126219,netem_pdv,-8330.5,-8330.5,-8330.5,True,True,True,0.0,-5674.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,7,Delay_Req,32.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.609499338,netem_pdv,-8330.5,-8330.5,-8330.5,True,True,True,0.0,-5674.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,7,Delay_Resp,33.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.62939279,netem_pdv,3441.5,3441.5,-8330.5,True,True,True,0.0,-5674.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,36,Sync,33.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.630371181,netem_pdv,3441.5,3441.5,-8330.5,True,True,True,0.0,-5674.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,36,Follow_Up,33.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.705861027,netem_pdv,3441.5,3441.5,-8330.5,True,True,True,0.0,-5674.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,8,Delay_Req,34.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.706812482,netem_pdv,-2444.5,-2444.5,-2444.5,True,True,True,0.0,212.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,8,Delay_Resp,35.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.754321263,netem_pdv,-9926.5,-9926.5,-2444.5,True,True,True,0.0,212.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,37,Sync,35.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.75534784,netem_pdv,-9926.5,-9926.5,-2444.5,True,True,True,0.0,212.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,37,Follow_Up,35.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.830989129,netem_pdv,-9926.5,-9926.5,-2444.5,True,True,True,0.0,212.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,9,Delay_Req,36.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
4.832376355,netem_pdv,-6185.5,-6185.5,-6185.5,True,True,True,0.0,-3529.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,1,9,Delay_Resp,37.0,c29a38fffeb34e68,128,248,254,65535,128,0,160,BOOTING,-1,False,False,False,False,0,H0
