wall_time,scenario,window_start_s,offset_abs_max_ns,pdv_std_ns,label,action,reason,decision_latency_s,end_to_end_latency_s,within_budget,protective_1of1,protective_2of3
2026-08-07T04:33:41.870960+00:00,holdover_fail_closed_after,5.2386631650000055,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.929500002821442e-05,7.416699997975229e-05,True,True,True
2026-08-07T04:33:42.002915+00:00,holdover_fail_closed_after,5.438663165000006,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,4.5086999989507603e-05,5.796900006771466e-05,True,True,True
2026-08-07T04:33:42.241021+00:00,holdover_fail_closed_after,5.638663165000006,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.882200002815807e-05,7.284100001925253e-05,True,True,True
2026-08-07T04:33:42.496355+00:00,holdover_fail_closed_after,5.838663165000006,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.24759999507296e-05,6.668399998943642e-05,True,True,True
2026-08-07T04:33:42.607145+00:00,holdover_fail_closed_after,6.038663165000006,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,4.423499990480195e-05,5.616999999347172e-05,True,True,True
2026-08-07T04:33:42.855501+00:00,holdover_fail_closed_after,6.238663165000006,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.256999997982348e-05,6.535800002893666e-05,True,True,True
2026-08-07T04:33:42.989418+00:00,holdover_fail_closed_after,6.438663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,6.526300001041818e-05,7.871400009662466e-05,True,True,True
2026-08-07T04:33:43.242123+00:00,holdover_fail_closed_after,6.638663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.531700003302831e-05,6.971499999508524e-05,True,True,True
2026-08-07T04:33:43.477852+00:00,holdover_fail_closed_after,6.838663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,4.546699994989467e-05,5.7496000067658315e-05,True,True,True
2026-08-07T04:33:43.613215+00:00,holdover_fail_closed_after,7.038663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,6.0621999978138774e-05,7.45460000644016e-05,True,True,True
2026-08-07T04:33:43.843443+00:00,holdover_fail_closed_after,7.238663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,6.677900000795489e-05,8.01340000862183e-05,True,True,True
2026-08-07T04:33:44.095138+00:00,holdover_fail_closed_after,7.4386631650000075,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.977000000711996e-05,7.38820000378837e-05,True,True,True
2026-08-07T04:33:44.225170+00:00,holdover_fail_closed_after,7.638663165000008,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,4.972799990810017e-05,6.194800005232537e-05,True,True,True
2026-08-07T04:33:44.460697+00:00,holdover_fail_closed_after,7.838663165000008,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,8.250299993051158e-05,0.00010021499997492356,True,True,True
2026-08-07T04:33:44.598966+00:00,holdover_fail_closed_after,8.038663165000008,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,6.696799994188041e-05,8.117600009427406e-05,True,True,True
2026-08-07T04:33:44.832383+00:00,holdover_fail_closed_after,8.238663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,4.6886999939488305e-05,5.8727000009639596e-05,True,True,True
2026-08-07T04:33:45.060937+00:00,holdover_fail_closed_after,8.438663165000007,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,6.933600002412277e-05,8.221799998864299e-05,True,True,True
2026-08-07T04:33:45.198820+00:00,holdover_fail_closed_after,8.638663165000006,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,6.081100002575113e-05,7.378800000878982e-05,True,True,True
2026-08-07T04:33:45.451650+00:00,holdover_fail_closed_after,8.838663165000005,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,5.6118000088645204e-05,6.938899991837388e-05,True,True,True
2026-08-07T04:33:45.707145+00:00,holdover_fail_closed_after,9.038663165000004,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,7.79210000700914e-05,9.52689999849099e-05,True,True,True
2026-08-07T04:33:45.826894+00:00,holdover_fail_closed_after,9.238663165000004,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,9.261400009563658e-05,0.00011005599992586212,True,True,True
2026-08-07T04:33:46.078890+00:00,holdover_fail_closed_after,9.438663165000003,,,UNKNOWN,safe_default,telemetry invalid or missing; conservative safe response,4.9576999913369946e-05,6.161600003906642e-05,True,True,True
