t_s,scenario,offset_ns,measured_offset_ns,path_delay_ns,pdv_ns,freq_error_ppb,oscillator_holdover_nominal_ppb,oscillator_holdover_tolerance_ppb,oscillator_disciplined_tolerance_ppb,gnss_reference_ns,ptp_reference_ns,peer_reference_ns,source_agreement_tolerance_ns,synce_ql,ptp_seq_id,ptp_msg_type,msg_rate_hz,grandmaster_identity,grandmaster_priority1,grandmaster_clock_class,grandmaster_clock_accuracy,offset_scaled_log_variance,grandmaster_priority2,steps_removed,time_source,gnss_sync_status,satellites_tracked,gnss_available,holdover,attack_flag,fault_flag,run_id,label
495.368603209,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3475,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
495.48143400299995,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3476,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
495.612695172,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3477,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
495.75230569799993,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3478,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
495.86287625899996,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3479,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
495.99049648399995,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3480,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
496.10270536799993,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3481,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
496.237508491,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3482,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
496.35092417100003,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3483,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
496.463323924,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3484,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
