action,peak_abs_error_ns,steady_abs_error_ns,fidelity,forecast
safe_default,13.16175843726074,13.015310021670805,0.9630729147774159,"[9.195360629624192, 10.17238129110687, 10.93445740706336, 11.52887677750942, 11.992523886457349, 12.354168631436732, 12.636251532520651, 12.856276195366108, 13.027895432385565, 13.16175843726074]"
failover_lls_c1,7.812529618230272,7.69271008378685,0.9630729147774159,"[7.812529618230272, 7.750014216750531, 7.720006824040254, 7.705603275539322, 7.698689572258875, 7.69537099468426, 7.693778077448444, 7.693013477175253, 7.692646469044121, 7.692470305141178]"
failover_lls_c2,8.74883310787315,8.74742455169636,0.9630729147774159,"[8.330240419749462, 8.531725018269722, 8.636497009500255, 8.690978444940132, 8.719308791368869, 8.734040571511812, 8.741701097186143, 8.745684570536795, 8.747755976679134, 8.74883310787315]"
failover_lls_c3,10.702345908157309,10.691612860079934,0.9630729147774159,"[9.106806622028245, 9.781947840776382, 10.173529747650301, 10.400647253637175, 10.532375407109562, 10.608777736123546, 10.653091086951656, 10.67879283043196, 10.693699841650535, 10.702345908157309]"
failover_gnss,6.835963415951488,6.035465996367438,0.9630729147774159,"[6.835963415951488, 6.371104634699625, 6.175863946573843, 6.093862857561014, 6.059422400175626, 6.0449574080737625, 6.03888211139098, 6.036330486784212, 6.035258804449368, 6.034808697868735]"
holdover,119.81220406176756,106.72022195488586,0.9630729147774159,"[17.26048083949892, 26.950900073078877, 37.02893607600203, 47.510093519042115, 58.410497259803805, 69.74691715019597, 81.53679383620381, 93.79826558965196, 106.55019621323804, 119.81220406176756]"
isolate_rogue_master,5.779969513292906,4.615752389799459,0.9630729147774159,"[5.779969513292906, 5.022989329652518, 4.758046265378381, 4.665316192882433, 4.632860667508852, 4.6215012336280985, 4.617525431769835, 4.616133901119442, 4.615646865391804, 4.615476402887131]"
reroute_path,13.11412422831531,13.081816339954221,0.9630729147774159,"[9.924517423547435, 11.153200802599411, 11.914984497611634, 12.387290388519213, 12.680120040881913, 12.861674425346786, 12.974238143715008, 13.044027649103304, 13.087297142444049, 13.11412422831531]"
